download_date,project_name,project_version,file_downloads_count
2023-04-08,apache-airflow-providers-common-sql,1.4.0rc1,13
2023-04-08,apache-airflow-providers-cronitor,0.0.1,2
2023-04-08,apache-airflow-providers-databricks,1.0.0,2
2023-04-08,apache-airflow-providers-databricks,1.0.0b1,2
2023-04-08,apache-airflow-providers-databricks,1.0.0b2,1
2023-04-08,apache-airflow-providers-databricks,1.0.1,145
2023-04-08,apache-airflow-providers-databricks,2.0.0,7611
2023-04-08,apache-airflow-providers-databricks,2.0.0rc1,1
2023-04-08,apache-airflow-providers-databricks,2.0.1,11
2023-04-08,apache-airflow-providers-databricks,2.0.2,2803
2023-04-08,apache-airflow-providers-databricks,2.1.0,18
2023-04-08,apache-airflow-providers-databricks,2.2.0,74
2023-04-08,apache-airflow-providers-databricks,2.3.0,20
2023-04-08,apache-airflow-providers-databricks,2.4.0,704
2023-04-08,apache-airflow-providers-databricks,2.5.0,6236
2023-04-08,apache-airflow-providers-databricks,2.6.0,236
2023-04-08,apache-airflow-providers-databricks,2.6.0rc2,1
2023-04-08,apache-airflow-providers-databricks,2.7.0,165
2023-04-08,apache-airflow-providers-databricks,3.0.0,72
2023-04-08,apache-airflow-providers-databricks,3.1.0,747
2023-04-08,apache-airflow-providers-databricks,3.2.0,4075
2023-04-08,apache-airflow-providers-databricks,3.2.0rc1,2
2023-04-08,apache-airflow-providers-databricks,3.2.0rc2,2
2023-04-08,apache-airflow-providers-databricks,3.2.0rc3,2
2023-04-08,apache-airflow-providers-databricks,3.2.0rc4,2
2023-04-08,apache-airflow-providers-databricks,3.3.0,4251
2023-04-08,apache-airflow-providers-databricks,3.3.0rc1,2
2023-04-08,apache-airflow-providers-databricks,3.4.0,2
2023-04-08,apache-airflow-providers-databricks,3.4.0rc1,2
2023-04-08,apache-airflow-providers-databricks,4.0.0,3829
2023-04-08,apache-airflow-providers-databricks,4.0.0rc2,2
2023-04-08,apache-airflow-providers-databricks,4.0.0rc3,2
2023-04-08,apache-airflow-providers-databricks,4.0.1,17818
2023-04-08,apache-airflow-providers-databricks,4.0.1rc1,16
2023-04-08,apache-airflow-providers-datadog,1.0.0,3
2023-04-08,apache-airflow-providers-datadog,1.0.0b2,1
2023-04-08,apache-airflow-providers-datadog,1.0.1,8927
2023-04-08,apache-airflow-providers-datadog,2.0.0,5
2023-04-08,apache-airflow-providers-datadog,2.0.1,853
2023-04-08,apache-airflow-providers-datadog,2.0.1rc1,1
2023-04-08,apache-airflow-providers-datadog,2.0.2,5
2023-04-08,apache-airflow-providers-datadog,2.0.2rc1,1
2023-04-08,apache-airflow-providers-datadog,2.0.3,5
2023-04-08,apache-airflow-providers-datadog,2.0.4,398
2023-04-08,apache-airflow-providers-datadog,2.0.4rc1,1
2023-04-08,apache-airflow-providers-datadog,3.0.0,419
2023-04-08,apache-airflow-providers-datadog,3.0.0rc1,1
2023-04-08,apache-airflow-providers-datadog,3.1.0,305
2023-04-08,apache-airflow-providers-datadog,3.1.0rc1,2
2023-04-08,apache-airflow-providers-datadog,3.2.0,377
2023-04-08,apache-airflow-providers-datadog,3.2.0rc1,12
2023-04-08,apache-airflow-providers-dbt-cloud,1.0.2,219
2023-04-08,apache-airflow-providers-dbt-cloud,2.0.0,1640
2023-04-08,apache-airflow-providers-dbt-cloud,2.0.1,7
2023-04-08,apache-airflow-providers-dbt-cloud,2.1.0,69
2023-04-08,apache-airflow-providers-dbt-cloud,2.2.0,221
2023-04-08,apache-airflow-providers-dbt-cloud,2.3.0,48
2023-04-08,apache-airflow-providers-dbt-cloud,2.3.1,48
2023-04-08,apache-airflow-providers-dbt-cloud,3.0.0,61
2023-04-08,apache-airflow-providers-dbt-cloud,3.0.0rc1,2
2023-04-08,apache-airflow-providers-dbt-cloud,3.1.0,11770
2023-04-08,apache-airflow-providers-dbt-cloud,3.1.0rc1,4
2023-04-08,apache-airflow-providers-dingding,1.0.2,13
2023-04-08,apache-airflow-providers-dingding,2.0.0rc2,1
2023-04-08,apache-airflow-providers-dingding,2.0.1,465
2023-04-08,apache-airflow-providers-dingding,2.0.4,98
2023-04-08,apache-airflow-providers-dingding,3.0.0,5
2023-04-08,apache-airflow-providers-dingding,3.1.0,107
2023-04-08,apache-airflow-providers-dingding,3.1.0rc1,4
2023-04-08,apache-airflow-providers-discord,1.0.0,2
2023-04-08,apache-airflow-providers-discord,1.0.1,14
2023-04-08,apache-airflow-providers-discord,2.0.0,1
2023-04-08,apache-airflow-providers-discord,2.0.1,465
2023-04-08,apache-airflow-providers-discord,2.0.1rc1,1
2023-04-08,apache-airflow-providers-discord,2.0.4rc1,1
2023-04-08,apache-airflow-providers-discord,2.1.4,98
2023-04-08,apache-airflow-providers-discord,3.0.0,3
2023-04-08,apache-airflow-providers-discord,3.1.0,109
2023-04-08,apache-airflow-providers-discord,3.1.0rc1,4
2023-04-08,apache-airflow-providers-docker,1.0.0,41
2023-04-08,apache-airflow-providers-docker,1.0.0b2,1
2023-04-08,apache-airflow-providers-docker,1.0.1,4
2023-04-08,apache-airflow-providers-docker,1.0.2,4
2023-04-08,apache-airflow-providers-docker,1.1.0,29
2023-04-08,apache-airflow-providers-docker,1.2.0,7
2023-04-08,apache-airflow-providers-docker,2.0.0,3
2023-04-08,apache-airflow-providers-docker,2.0.0rc2,1
2023-04-08,apache-airflow-providers-docker,2.1.0,8
2023-04-08,apache-airflow-providers-docker,2.1.1,3
2023-04-08,apache-airflow-providers-docker,2.2.0,4
2023-04-08,apache-airflow-providers-docker,2.2.0rc1,1
2023-04-08,apache-airflow-providers-docker,2.3.0,607
2023-04-08,apache-airflow-providers-docker,2.4.0,594
2023-04-08,apache-airflow-providers-docker,2.4.0rc1,1
2023-04-08,apache-airflow-providers-docker,2.4.1,4
2023-04-08,apache-airflow-providers-docker,2.5.0,2
2023-04-08,apache-airflow-providers-docker,2.5.1,183
2023-04-08,apache-airflow-providers-docker,2.5.2,16
2023-04-08,apache-airflow-providers-docker,2.6.0,105
2023-04-08,apache-airflow-providers-docker,2.7.0,15
2023-04-08,apache-airflow-providers-docker,3.0.0,22
2023-04-08,apache-airflow-providers-docker,3.0.0rc2,2
2023-04-08,apache-airflow-providers-docker,3.1.0,158
2023-04-08,apache-airflow-providers-docker,3.2.0,1172
2023-04-08,apache-airflow-providers-docker,3.2.0rc1,2
2023-04-08,apache-airflow-providers-docker,3.3.0,43
2023-04-08,apache-airflow-providers-docker,3.3.0rc1,2
2023-04-08,apache-airflow-providers-docker,3.4.0,63
2023-04-08,apache-airflow-providers-docker,3.4.0rc1,2
2023-04-08,apache-airflow-providers-docker,3.4.0rc2,2
2023-04-08,apache-airflow-providers-docker,3.4.1rc1,2
2023-04-08,apache-airflow-providers-docker,3.5.0,468
2023-04-08,apache-airflow-providers-docker,3.5.0rc1,2
2023-04-08,apache-airflow-providers-docker,3.5.1,525
2023-04-08,apache-airflow-providers-docker,3.5.1rc1,4
2023-04-08,apache-airflow-providers-elasticsearch,1.0.0,1
2023-04-08,apache-airflow-providers-elasticsearch,1.0.0b2,1
2023-04-08,apache-airflow-providers-elasticsearch,1.0.1,1
2023-04-08,apache-airflow-providers-elasticsearch,1.0.2,1
2023-04-08,apache-airflow-providers-elasticsearch,1.0.3,12
2023-04-08,apache-airflow-providers-elasticsearch,1.0.3rc1,1
2023-04-08,apache-airflow-providers-elasticsearch,1.0.4,9
2023-04-08,apache-airflow-providers-elasticsearch,1.0.4rc1,2
2023-04-08,apache-airflow-providers-elasticsearch,2.0.2,1
2023-04-08,apache-airflow-providers-elasticsearch,2.0.2rc1,1
2023-04-08,apache-airflow-providers-elasticsearch,2.0.2rc2,1
2023-04-08,apache-airflow-providers-elasticsearch,2.0.3,4
2023-04-08,apache-airflow-providers-elasticsearch,2.1.0,557
2023-04-08,apache-airflow-providers-elasticsearch,2.2.0,8
2023-04-08,apache-airflow-providers-elasticsearch,3.0.2,1
2023-04-08,apache-airflow-providers-elasticsearch,3.0.3,110
2023-04-08,apache-airflow-providers-elasticsearch,4.0.0,462
2023-04-08,apache-airflow-providers-elasticsearch,4.0.0rc1,1
2023-04-08,apache-airflow-providers-elasticsearch,4.1.0,2
2023-04-08,apache-airflow-providers-elasticsearch,4.2.0,4
2023-04-08,apache-airflow-providers-elasticsearch,4.2.0rc1,2
2023-04-08,apache-airflow-providers-elasticsearch,4.2.0rc2,4
2023-04-08,apache-airflow-providers-elasticsearch,4.2.0rc3,2
2023-04-08,apache-airflow-providers-elasticsearch,4.2.1,109
2023-04-08,apache-airflow-providers-elasticsearch,4.2.1rc1,2
2023-04-08,apache-airflow-providers-elasticsearch,4.3.0,9
2023-04-08,apache-airflow-providers-elasticsearch,4.3.0rc1,2
2023-04-08,apache-airflow-providers-elasticsearch,4.3.1,11
2023-04-08,apache-airflow-providers-elasticsearch,4.3.1rc2,2
2023-04-08,apache-airflow-providers-elasticsearch,4.3.1rc3,2
2023-04-08,apache-airflow-providers-elasticsearch,4.3.2,9
2023-04-08,apache-airflow-providers-elasticsearch,4.3.2rc1,2
2023-04-08,apache-airflow-providers-elasticsearch,4.3.2rc2,2
2023-04-08,apache-airflow-providers-elasticsearch,4.3.3,19
2023-04-08,apache-airflow-providers-elasticsearch,4.3.3rc1,2
2023-04-08,apache-airflow-providers-elasticsearch,4.4.0,138
2023-04-08,apache-airflow-providers-elasticsearch,4.4.0rc1,6
2023-04-08,apache-airflow-providers-exasol,1.1.0,1
2023-04-08,apache-airflow-providers-exasol,1.1.1,20
2023-04-08,apache-airflow-providers-exasol,1.1.1rc1,1
2023-04-08,apache-airflow-providers-exasol,2.0.0,9
2023-04-08,apache-airflow-providers-exasol,2.0.0rc1,2
2023-04-08,apache-airflow-providers-exasol,2.0.1,474
2023-04-08,apache-airflow-providers-exasol,2.0.1rc1,1
2023-04-08,apache-airflow-providers-exasol,2.1.0,8
2023-04-08,apache-airflow-providers-exasol,2.1.1,8
2023-04-08,apache-airflow-providers-exasol,2.1.1rc1,2
2023-04-08,apache-airflow-providers-exasol,2.1.2,8
2023-04-08,apache-airflow-providers-exasol,2.1.3,106
2023-04-08,apache-airflow-providers-exasol,3.0.0,8
2023-04-08,apache-airflow-providers-exasol,3.1.0,8
2023-04-08,apache-airflow-providers-exasol,4.0.0,10
2023-04-08,apache-airflow-providers-exasol,4.0.0rc1,2
2023-04-08,apache-airflow-providers-exasol,4.0.0rc2,2
2023-04-08,apache-airflow-providers-exasol,4.0.0rc3,2
2023-04-08,apache-airflow-providers-exasol,4.0.1,33
2023-04-08,apache-airflow-providers-exasol,4.0.1rc1,2
2023-04-08,apache-airflow-providers-exasol,4.1.0,19
2023-04-08,apache-airflow-providers-exasol,4.1.0rc1,2
2023-04-08,apache-airflow-providers-exasol,4.1.1,18
2023-04-08,apache-airflow-providers-exasol,4.1.1rc2,2
2023-04-08,apache-airflow-providers-exasol,4.1.1rc3,2
2023-04-08,apache-airflow-providers-exasol,4.1.2,18
2023-04-08,apache-airflow-providers-exasol,4.1.2rc1,2
2023-04-08,apache-airflow-providers-exasol,4.1.3,129
2023-04-08,apache-airflow-providers-exasol,4.1.3rc1,4
2023-04-08,apache-airflow-providers-facebook,1.0.0,2
2023-04-08,apache-airflow-providers-facebook,1.0.0b1,1
2023-04-08,apache-airflow-providers-facebook,1.1.0,46
2023-04-08,apache-airflow-providers-facebook,2.0.1,1
2023-04-08,apache-airflow-providers-facebook,2.1.0,465
2023-04-08,apache-airflow-providers-facebook,2.2.0,98
2023-04-08,apache-airflow-providers-facebook,2.2.2,1
2023-04-08,apache-airflow-providers-facebook,2.2.3,106
2023-04-08,apache-airflow-providers-facebook,3.0.1,4
2023-04-08,apache-airflow-providers-facebook,3.1.0,115
2023-04-08,apache-airflow-providers-facebook,3.1.0rc1,4
2023-04-08,apache-airflow-providers-ftp,1.0.0,8
2023-04-08,apache-airflow-providers-ftp,1.0.1,833
2023-04-08,apache-airflow-providers-ftp,1.1.0,89
2023-04-08,apache-airflow-providers-ftp,2.0.0,29
2023-04-08,apache-airflow-providers-ftp,2.0.0rc2,1
2023-04-08,apache-airflow-providers-ftp,2.0.1,3484
2023-04-08,apache-airflow-providers-ftp,2.1.0,270
2023-04-08,apache-airflow-providers-ftp,2.1.1,2
2023-04-08,apache-airflow-providers-ftp,2.1.1rc1,1
2023-04-08,apache-airflow-providers-ftp,2.1.2,460
2023-04-08,apache-airflow-providers-ftp,3.0.0,189
2023-04-08,apache-airflow-providers-ftp,3.1.0,1414
2023-04-08,apache-airflow-providers-ftp,3.2.0,211
2023-04-08,apache-airflow-providers-ftp,3.2.0rc1,2
2023-04-08,apache-airflow-providers-ftp,3.3.0,2854
2023-04-08,apache-airflow-providers-ftp,3.3.0rc1,2
2023-04-08,apache-airflow-providers-ftp,3.3.0rc2,2
2023-04-08,apache-airflow-providers-ftp,3.3.1,28371
2023-04-08,apache-airflow-providers-ftp,3.3.1rc1,4
2023-04-08,apache-airflow-providers-github,1.0.0,2
2023-04-08,apache-airflow-providers-github,1.0.3,99
2023-04-08,apache-airflow-providers-github,2.1.0,106
2023-04-08,apache-airflow-providers-github,2.2.0,29
2023-04-08,apache-airflow-providers-github,2.2.1,1105
2023-04-08,apache-airflow-providers-github,2.2.1rc1,2
2023-04-08,apache-airflow-providers-google,1.0.0,34
2023-04-08,apache-airflow-providers-google,1.0.0b2,1
2023-04-08,apache-airflow-providers-google,2.0.0,37
2023-04-08,apache-airflow-providers-google,2.1.0,16
2023-04-08,apache-airflow-providers-google,2.2.0,137
2023-04-08,apache-airflow-providers-google,2.2.0rc1,1
2023-04-08,apache-airflow-providers-google,3.0.0,199
2023-04-08,apache-airflow-providers-google,4.0.0,155
2023-04-08,apache-airflow-providers-google,4.0.0rc1,1
2023-04-08,apache-airflow-providers-google,5.0.0,1621
2023-04-08,apache-airflow-providers-google,5.1.0,123
2023-04-08,apache-airflow-providers-google,6.0.0,282
2023-04-08,apache-airflow-providers-google,6.1.0,2547
2023-04-08,apache-airflow-providers-google,6.1.0rc1,1
2023-04-08,apache-airflow-providers-google,6.2.0,133
2023-04-08,apache-airflow-providers-google,6.3.0,130
2023-04-08,apache-airflow-providers-google,6.4.0,127
2023-04-08,apache-airflow-providers-google,6.4.0rc1,1
2023-04-08,apache-airflow-providers-google,6.4.0rc3,1
2023-04-08,apache-airflow-providers-google,6.5.0,119
2023-04-08,apache-airflow-providers-google,6.6.0,181
2023-04-08,apache-airflow-providers-google,6.7.0,190
2023-04-08,apache-airflow-providers-google,6.8.0,414
2023-04-08,apache-airflow-providers-google,6.8.0rc1,1
2023-04-08,apache-airflow-providers-google,7.0.0,513
2023-04-08,apache-airflow-providers-google,8.0.0,500
2023-04-08,apache-airflow-providers-google,8.1.0,772
2023-04-08,apache-airflow-providers-google,8.10.0,1011
2023-04-08,apache-airflow-providers-google,8.10.0rc1,4
2023-04-08,apache-airflow-providers-google,8.11.0,881
2023-04-08,apache-airflow-providers-google,8.11.0rc1,5
2023-04-08,apache-airflow-providers-google,8.12.0,3857
2023-04-08,apache-airflow-providers-google,8.12.0rc1,12
2023-04-08,apache-airflow-providers-google,8.2.0,1233
2023-04-08,apache-airflow-providers-google,8.3.0,549
2023-04-08,apache-airflow-providers-google,8.3.0rc1,2
2023-04-08,apache-airflow-providers-google,8.3.0rc2,2
2023-04-08,apache-airflow-providers-google,8.3.0rc3,3
2023-04-08,apache-airflow-providers-google,8.4.0,1686
2023-04-08,apache-airflow-providers-google,8.4.0rc1,2
2023-04-08,apache-airflow-providers-google,8.4.0rc2,2
2023-04-08,apache-airflow-providers-google,8.5.0,842
2023-04-08,apache-airflow-providers-google,8.5.0rc1,2
2023-04-08,apache-airflow-providers-google,8.6.0,868
2023-04-08,apache-airflow-providers-google,8.6.0rc2,2
2023-04-08,apache-airflow-providers-google,8.6.0rc3,2
2023-04-08,apache-airflow-providers-google,8.7.0,826
2023-04-08,apache-airflow-providers-google,8.7.0rc1,2
2023-04-08,apache-airflow-providers-google,8.7.0rc2,2
2023-04-08,apache-airflow-providers-google,8.8.0,884
2023-04-08,apache-airflow-providers-google,8.8.0rc1,2
2023-04-08,apache-airflow-providers-google,8.9.0,854
2023-04-08,apache-airflow-providers-google,8.9.0rc1,6
2023-04-08,apache-airflow-providers-grpc,1.0.1,1
2023-04-08,apache-airflow-providers-grpc,1.1.0,13
2023-04-08,apache-airflow-providers-grpc,2.0.1,466
2023-04-08,apache-airflow-providers-grpc,2.0.4,99
2023-04-08,apache-airflow-providers-grpc,3.0.0,272
2023-04-08,apache-airflow-providers-grpc,3.1.0,370
2023-04-08,apache-airflow-providers-grpc,3.1.0rc1,2
2023-04-08,apache-airflow-providers-hashicorp,1.0.1,1
2023-04-08,apache-airflow-providers-hashicorp,1.0.2,12
2023-04-08,apache-airflow-providers-hashicorp,2.1.0,2
2023-04-08,apache-airflow-providers-hashicorp,2.1.0rc1,1
2023-04-08,apache-airflow-providers-hashicorp,2.1.1,473
2023-04-08,apache-airflow-providers-hashicorp,2.1.3,1
2023-04-08,apache-airflow-providers-hashicorp,2.1.4,7
2023-04-08,apache-airflow-providers-hashicorp,2.2.0,108
2023-04-08,apache-airflow-providers-hashicorp,3.0.0,5
2023-04-08,apache-airflow-providers-hashicorp,3.0.1,5
2023-04-08,apache-airflow-providers-hashicorp,3.1.0,63
2023-04-08,apache-airflow-providers-hashicorp,3.1.0rc1,2
2023-04-08,apache-airflow-providers-hashicorp,3.1.0rc2,2
2023-04-08,apache-airflow-providers-hashicorp,3.1.0rc3,2
2023-04-08,apache-airflow-providers-hashicorp,3.2.0,17
2023-04-08,apache-airflow-providers-hashicorp,3.2.0rc1,2
2023-04-08,apache-airflow-providers-hashicorp,3.3.0,37
2023-04-08,apache-airflow-providers-hashicorp,3.3.0rc1,4
2023-04-08,apache-airflow-providers-hashicorp,3.3.0rc2,4
2023-04-08,apache-airflow-providers-hashicorp,3.3.1,138
2023-04-08,apache-airflow-providers-hashicorp,3.3.1rc1,15
2023-04-08,apache-airflow-providers-http,1.0.0,8
2023-04-08,apache-airflow-providers-http,1.1.0,12
2023-04-08,apache-airflow-providers-http,1.1.1,942
2023-04-08,apache-airflow-providers-http,1.1.1rc1,1
2023-04-08,apache-airflow-providers-http,2.0.0,3635
2023-04-08,apache-airflow-providers-http,2.0.1,3534
2023-04-08,apache-airflow-providers-http,2.0.2,3671
2023-04-08,apache-airflow-providers-http,2.0.3,8006
2023-04-08,apache-airflow-providers-http,2.1.0,3865
2023-04-08,apache-airflow-providers-http,2.1.1,3597
2023-04-08,apache-airflow-providers-http,2.1.2,4171
2023-04-08,apache-airflow-providers-http,3.0.0,3779
2023-04-08,apache-airflow-providers-http,4.0.0,5090
2023-04-08,apache-airflow-providers-http,4.0.0rc1,1
2023-04-08,apache-airflow-providers-http,4.1.0,3921
2023-04-08,apache-airflow-providers-http,4.1.0rc1,2
2023-04-08,apache-airflow-providers-http,4.1.1,6302
2023-04-08,apache-airflow-providers-http,4.1.1rc1,2
2023-04-08,apache-airflow-providers-http,4.2.0,4021
2023-04-08,apache-airflow-providers-http,4.2.0rc1,2
2023-04-08,apache-airflow-providers-http,4.3.0,30921
2023-04-08,apache-airflow-providers-http,4.3.0rc1,12
2023-04-08,apache-airflow-providers-imap,1.0.0,8
2023-04-08,apache-airflow-providers-imap,1.0.0b2,1
2023-04-08,apache-airflow-providers-imap,1.0.0rc1,1
2023-04-08,apache-airflow-providers-imap,1.0.1,884
2023-04-08,apache-airflow-providers-imap,2.0.0,30
2023-04-08,apache-airflow-providers-imap,2.0.1,2617
2023-04-08,apache-airflow-providers-imap,2.1.0,8
2023-04-08,apache-airflow-providers-imap,2.2.0,4456
2023-04-08,apache-airflow-providers-imap,2.2.1,270
2023-04-08,apache-airflow-providers-imap,2.2.2,2
2023-04-08,apache-airflow-providers-imap,2.2.2rc1,1
2023-04-08,apache-airflow-providers-imap,2.2.3,458
2023-04-08,apache-airflow-providers-imap,3.0.0,1539
2023-04-08,apache-airflow-providers-imap,3.1.0,214
2023-04-08,apache-airflow-providers-imap,3.1.0rc1,2
2023-04-08,apache-airflow-providers-imap,3.1.1,31150
2023-04-08,apache-airflow-providers-imap,3.1.1rc1,2
2023-04-08,apache-airflow-providers-imap,3.1.1rc2,4
2023-04-08,apache-airflow-providers-influxdb,1.0.0,465
2023-04-08,apache-airflow-providers-influxdb,1.1.0,2
2023-04-08,apache-airflow-providers-influxdb,1.1.3,100
2023-04-08,apache-airflow-providers-influxdb,2.0.0,45
2023-04-08,apache-airflow-providers-influxdb,2.1.0,117
2023-04-08,apache-airflow-providers-influxdb,2.1.0rc1,2
2023-04-08,apache-airflow-providers-jdbc,1.0.0,2
2023-04-08,apache-airflow-providers-jdbc,1.0.0b2,1
2023-04-08,apache-airflow-providers-jdbc,1.0.1,285
2023-04-08,apache-airflow-providers-jdbc,2.0.0,94
2023-04-08,apache-airflow-providers-jdbc,2.0.1,1723
2023-04-08,apache-airflow-providers-jdbc,2.1.0,87
2023-04-08,apache-airflow-providers-jdbc,2.1.1,82
2023-04-08,apache-airflow-providers-jdbc,2.1.2,82
2023-04-08,apache-airflow-providers-jdbc,2.1.3,204
2023-04-08,apache-airflow-providers-jdbc,3.0.0,94
2023-04-08,apache-airflow-providers-jdbc,3.1.0,87
2023-04-08,apache-airflow-providers-jdbc,3.2.0,97
2023-04-08,apache-airflow-providers-jdbc,3.2.0rc1,2
2023-04-08,apache-airflow-providers-jdbc,3.2.0rc2,2
2023-04-08,apache-airflow-providers-jdbc,3.2.0rc3,2
2023-04-08,apache-airflow-providers-jdbc,3.2.1,392
2023-04-08,apache-airflow-providers-jdbc,3.2.1rc1,2
2023-04-08,apache-airflow-providers-jdbc,3.3.0,4660
2023-04-08,apache-airflow-providers-jdbc,3.3.0rc1,2
2023-04-08,apache-airflow-providers-jdbc,3.3.0rc2,2
2023-04-08,apache-airflow-providers-jdbc,3.3.0rc3,4
2023-04-08,apache-airflow-providers-jenkins,1.0.0rc1,1
2023-04-08,apache-airflow-providers-jenkins,1.0.1rc1,1
2023-04-08,apache-airflow-providers-jenkins,1.1.0,37
2023-04-08,apache-airflow-providers-jenkins,2.0.0,1
2023-04-08,apache-airflow-providers-jenkins,2.0.1rc2,1
2023-04-08,apache-airflow-providers-jenkins,2.0.2,2
2023-04-08,apache-airflow-providers-jenkins,2.0.3,538
2023-04-08,apache-airflow-providers-jenkins,2.0.4,592
2023-04-08,apache-airflow-providers-jenkins,2.0.7,105
2023-04-08,apache-airflow-providers-jenkins,2.1.0,98
